name,satisfaction_level,last_evaluation,number_projects,average_monthly_hours,time_spent_company,work_accident,left,promotion_last_5_years,department,salary,salary_level
ETHRIDGE,0.77,0.79,3,200,4,0,0,0,hr,medium,2
MILBURN,0.13,0.72,4,148,5,0,0,0,hr,medium,2
MERCIER,0.82,0.92,3,187,3,1,0,0,hr,medium,2
BICKFORD,0.88,0.65,4,224,2,0,0,0,hr,high,3
THIBODEAU,0.89,0.5,4,147,2,0,0,0,technical,medium,2
FELLOWS,0.85,0.51,3,153,4,0,0,0,technical,medium,2
BOLANOS,0.93,0.87,5,154,2,0,0,0,technical,medium,2
HALES,0.62,0.7,5,270,3,0,0,0,technical,high,3
GREATHOUSE,0.58,0.96,3,202,2,0,0,0,technical,medium,2
BUCHHOLZ,0.98,0.5,4,264,3,0,0,0,technical,high,3
STRUNK,0.52,0.45,2,145,3,0,0,0,technical,low,1
FAISON,0.76,0.49,3,138,2,1,0,0,technical,medium,2
PURNELL,0.73,0.91,3,238,2,0,0,0,technical,medium,2
CLEGG,0.74,0.64,4,147,5,0,0,0,technical,medium,2
STEINMETZ,0.49,0.48,3,190,2,0,0,0,technical,medium,2
WOJCIK,0.91,0.97,4,183,3,0,0,0,support,low,1
ALCORN,0.74,0.92,5,255,3,0,0,0,support,low,1
BASILE,0.86,0.82,4,252,4,0,0,0,support,low,1
BALLESTEROS,0.52,0.47,6,141,5,1,0,0,support,low,1
PAEZ,0.95,0.81,3,260,2,0,0,0,support,low,1
ARMOUR,0.65,0.98,3,136,3,0,0,0,support,low,1
TELLO,0.7,0.56,4,182,2,0,0,0,support,low,1
DEVITO,0.14,0.66,6,142,5,0,0,0,support,low,1
FLICK,0.92,0.53,2,261,4,0,0,0,support,low,1
YOUNT,0.54,0.6,3,209,2,0,0,0,support,low,1
ESTEVEZ,0.76,0.95,2,156,4,0,0,0,support,high,3
HITT,0.78,0.66,4,214,2,0,0,0,technical,low,1
TRAVERS,0.85,0.86,4,250,3,0,0,0,technical,low,1
HOULE,0.78,0.8,4,197,3,1,0,0,technical,low,1
CHA,0.55,0.72,3,149,3,0,0,0,management,low,1
LOPER,0.68,0.61,5,271,2,0,0,0,IT,high,3
CASS,0.91,0.68,4,187,2,0,0,0,IT,low,1
GETZ,0.76,0.56,3,154,2,0,0,0,IT,low,1
CADE,0.15,0.67,4,264,3,0,0,0,IT,low,1
GONSALVES,0.95,0.6,2,144,3,0,0,0,IT,high,3
LEAR,0.74,0.37,6,200,3,0,0,0,product_mng,low,1
CROMWELL,0.92,0.56,5,197,2,1,0,0,product_mng,medium,2
STEPHAN,0.64,0.89,3,175,3,1,0,0,product_mng,high,3
OCASIO,0.96,0.9,3,161,3,0,0,0,product_mng,medium,2
DELUNA,0.21,0.72,3,245,6,0,0,0,IT,high,3
TOLENTINO,0.85,0.67,3,167,4,0,0,0,RandD,medium,2
PICARD,0.52,0.86,5,168,3,0,0,0,RandD,medium,2
EAVES,0.54,0.81,5,261,6,0,0,0,RandD,medium,2
TOSCANO,0.56,0.81,5,274,4,0,0,0,RandD,medium,2
RUVALCABA,0.59,0.79,4,181,3,0,0,0,RandD,medium,2
OSBURN,0.88,0.58,5,266,3,1,0,0,marketing,medium,2
AULT,0.7,0.84,4,184,3,0,0,0,sales,medium,2
SZABO,0.95,0.58,3,193,2,0,0,0,accounting,medium,2
KOZAK,0.83,0.88,3,217,2,1,0,0,support,high,3
BEAR,0.76,0.62,4,197,3,0,0,0,technical,low,1
MOREHEAD,0.82,0.92,5,252,3,0,0,0,management,medium,2
ECK,0.55,0.97,4,136,3,0,0,0,marketing,medium,2
DEYOUNG,0.89,0.55,5,194,4,0,0,0,marketing,medium,2
HERRIN,0.66,0.94,4,190,3,0,0,0,marketing,medium,2
TILLERY,0.41,0.61,3,185,2,1,0,0,sales,medium,2
ROYSTER,0.83,0.77,3,232,2,1,0,0,sales,medium,2
KEHOE,0.88,0.72,3,200,2,1,0,0,sales,medium,2
SWANK,0.56,0.66,5,155,2,0,0,0,sales,medium,2
YAMAMOTO,0.53,0.72,3,228,3,0,0,0,sales,medium,2
SCHOONOVER,0.8,0.41,3,188,4,0,0,0,sales,high,3
CLANTON,0.95,0.78,4,245,3,0,0,0,sales,low,1
SWEARINGEN,0.9,0.88,4,205,2,0,0,0,sales,low,1
STUTZMAN,0.5,0.97,4,269,3,0,0,0,sales,low,1
MARTINSON,0.4,0.59,3,207,6,0,0,0,sales,high,3
HARRELSON,0.52,0.85,3,250,4,0,0,0,sales,low,1
LEO,0.51,0.5,5,251,3,1,0,0,sales,low,1
KEYSER,0.84,0.62,5,217,3,0,0,0,sales,low,1
GUYTON,0.78,0.98,5,252,3,0,0,0,sales,high,3
VEAL,0.91,0.71,2,159,3,1,0,0,sales,low,1
LUCIO,0.59,0.71,5,169,2,0,0,0,sales,low,1
VANWINKLE,0.69,0.97,5,105,4,0,0,0,sales,low,1
ANGELO,0.87,0.93,4,268,2,0,0,0,sales,low,1
ZAMUDIO,0.66,1,5,145,2,0,0,0,sales,low,1
HADDOCK,0.5,0.54,4,165,3,0,0,0,accounting,low,1
THOMSEN,0.95,0.75,3,253,4,0,0,0,accounting,low,1
QUACH,0.77,0.64,3,254,3,0,0,0,accounting,medium,2
CURIEL,0.66,0.5,3,218,2,0,0,0,hr,medium,2
BADGER,0.61,0.98,3,138,5,1,0,0,hr,medium,2
TEEL,0.7,0.87,5,239,3,0,0,0,hr,medium,2
HIBBARD,0.89,0.71,5,182,2,1,0,0,hr,medium,2
DVORAK,0.6,0.78,4,152,3,1,0,0,technical,medium,2
BALLEW,0.62,0.51,3,222,3,1,0,0,technical,medium,2
FALLS,0.59,0.9,2,219,2,1,0,0,technical,medium,2
BOSTICK,0.69,0.59,4,266,4,0,0,0,technical,medium,2
MONAGHAN,0.36,0.94,3,113,5,1,0,0,technical,medium,2
SEGAL,0.59,0.93,4,146,3,0,0,0,technical,medium,2
DENNING,0.5,0.51,5,238,4,0,0,0,technical,medium,2
SERRATO,0.53,0.99,3,188,3,0,0,0,technical,high,3
BAHR,0.84,0.9,4,237,2,0,0,0,technical,low,1
TOOMEY,0.51,0.95,4,201,3,0,0,0,technical,medium,2
LACROIX,0.53,0.56,5,188,3,0,0,0,technical,medium,2
ANTOINE,0.98,0.63,3,137,3,0,0,0,support,medium,2
SPERRY,0.95,0.81,4,263,3,0,0,0,support,medium,2
RESENDIZ,0.13,0.76,5,217,3,0,0,0,support,low,1
ROSSER,0.5,0.64,4,213,4,0,0,0,support,low,1
BOGAN,0.93,0.76,3,244,3,0,0,0,support,low,1
GASPAR,0.5,0.87,3,252,2,0,0,0,support,low,1
AMIN,0.66,0.84,4,168,2,0,0,0,support,low,1
SCHRAMM,0.89,0.79,4,212,3,0,0,0,support,low,1
LEMASTER,0.46,0.43,4,258,3,0,0,0,support,low,1
ECHEVARRIA,0.67,0.6,4,210,3,0,0,0,support,low,1
LILLEY,0.96,0.9,4,246,3,0,0,0,support,low,1
POLING,0.98,0.76,4,221,3,1,0,0,technical,low,1
VILLAGOMEZ,0.67,0.57,5,215,4,0,0,0,technical,low,1
CONDE,0.72,0.72,4,175,4,0,0,0,technical,low,1
LERNER,0.65,0.49,5,221,2,0,0,0,management,low,1
DELRIO,0.72,0.67,5,219,3,0,0,0,IT,low,1
OTIS,0.78,0.58,3,154,3,0,0,0,IT,low,1
LEROY,0.93,0.56,3,266,2,0,0,0,IT,low,1
LAVENDER,0.73,0.85,5,224,4,0,0,0,IT,low,1
DURKIN,0.2,0.57,4,269,5,1,0,0,IT,low,1
SCHENK,0.47,0.5,4,159,2,0,0,0,product_mng,low,1
ONG,0.56,0.62,4,247,3,0,0,0,product_mng,low,1
GUESS,0.72,0.86,4,137,2,0,0,0,product_mng,low,1
ALANIS,0.91,0.56,4,251,4,0,0,0,product_mng,medium,2
JACOBO,0.79,0.49,5,210,3,0,0,0,IT,medium,2
RAMSAY,0.53,0.75,2,123,4,0,0,0,RandD,medium,2
HENKE,0.14,0.51,4,253,6,0,0,0,RandD,medium,2
SLEDGE,0.78,0.92,5,242,4,0,0,0,RandD,medium,2
WHITED,0.52,0.74,3,238,3,0,0,0,RandD,medium,2
FRAZER,0.94,0.68,5,151,2,0,0,0,RandD,medium,2
FORTIER,0.83,0.8,4,158,4,0,0,0,marketing,medium,2
MACLEOD,0.44,0.68,2,120,2,0,0,0,marketing,medium,2
PASCUAL,0.72,0.74,3,187,2,0,0,0,sales,medium,2
OLDS,0.84,0.58,3,140,3,0,0,0,accounting,medium,2
CASANOVA,0.76,0.99,3,164,2,0,0,0,support,medium,2
JENSON,0.92,0.94,5,253,2,0,0,0,technical,high,3
TIJERINA,0.58,0.93,5,235,2,0,0,0,management,low,1
FLORA,0.85,0.81,4,189,4,0,0,0,marketing,medium,2
CASTO,0.74,0.51,4,246,3,1,0,0,marketing,medium,2
RINALDI,0.74,0.87,4,258,2,0,0,0,marketing,medium,2
BLUNT,0.72,0.8,3,158,3,0,0,0,sales,medium,2
MINNICK,0.76,0.98,4,173,3,1,0,0,sales,low,1
FONTANA,0.85,0.72,3,201,3,0,0,0,sales,low,1
LARIOS,0.82,0.49,5,185,3,0,0,0,sales,low,1
RAYNOR,0.6,0.93,5,270,3,1,0,0,sales,low,1
FUNG,0.39,0.64,3,152,2,0,0,0,sales,low,1
MAREK,0.83,0.53,3,211,4,1,0,0,sales,low,1
VALLADARES,0.7,0.92,3,162,3,1,0,0,sales,low,1
CLEMMONS,0.84,0.97,4,253,2,1,0,0,sales,low,1
GRACIA,0.9,0.77,4,236,3,0,0,0,sales,low,1
ROHRER,0.18,0.84,4,231,5,0,0,0,sales,low,1
FRYER,0.52,0.71,2,231,2,0,0,0,sales,low,1
FOLSOM,0.87,0.51,4,233,3,0,0,0,sales,low,1
SUMPTER,0.6,0.79,5,217,2,0,0,0,sales,low,1
GEARHART,0.72,0.93,4,174,2,0,0,0,sales,low,1
KRAEMER,0.48,0.64,4,227,3,0,0,0,sales,low,1
ACEVES,0.75,0.53,3,222,2,0,0,0,sales,low,1
PETTIGREW,0.85,0.55,2,207,6,0,0,0,sales,low,1
MCLAURIN,0.39,0.41,6,115,3,0,0,0,sales,low,1
SOUTHERN,0.61,0.68,3,254,2,0,0,0,accounting,low,1
BARROWS,0.6,0.61,4,170,3,0,0,0,accounting,low,1
LANDEROS,0.57,0.64,2,206,3,0,0,0,accounting,low,1
JANES,0.19,0.68,5,149,3,0,0,0,hr,medium,2
DEGUZMAN,0.48,0.77,3,197,3,0,0,0,hr,medium,2
MCFALL,0.69,0.75,4,261,3,0,0,0,hr,medium,2
FREDERICKS,0.7,0.55,4,256,4,0,0,0,hr,medium,2
ASHE,0.65,0.92,3,219,3,0,0,0,technical,medium,2
MAURO,0.81,0.96,4,143,3,1,0,0,technical,medium,2
MERINO,0.85,0.95,4,171,3,0,0,0,technical,medium,2
WINDSOR,0.93,0.76,4,207,2,0,0,0,technical,medium,2
TABER,0.72,0.94,4,235,3,0,0,0,technical,medium,2
ARMIJO,0.49,0.55,2,173,3,0,0,0,technical,medium,2
BRICKER,0.94,0.47,5,131,6,0,0,0,technical,medium,2
PITMAN,0.81,0.84,4,143,2,0,0,0,technical,medium,2
MORRILL,0.92,0.78,5,193,4,0,0,0,technical,high,3
SANCHES,0.97,0.82,3,135,2,0,0,0,technical,low,1
DEBOER,0.98,0.61,4,265,2,1,0,0,technical,medium,2
CONLON,0.44,0.45,3,133,2,1,0,0,support,medium,2
STEGALL,0.72,0.87,4,184,4,0,0,0,support,medium,2
REUTER,0.8,0.73,5,135,3,0,0,0,support,medium,2
CLEMENTE,0.6,0.72,4,267,4,0,0,0,support,low,1
ROMINE,0.89,0.65,4,184,3,0,0,0,support,low,1
DYKSTRA,0.69,0.57,5,227,2,0,0,0,support,low,1
EHLERS,0.54,0.81,4,257,2,0,0,0,support,low,1
TALLMAN,0.97,0.75,5,235,3,1,0,0,support,low,1
LOVATO,0.37,0.4,4,161,2,0,0,0,support,low,1
BRENT,0.73,0.52,4,215,3,0,0,0,support,low,1
PYLES,0.57,0.69,4,146,3,0,0,0,support,low,1
PEARL,0.86,0.66,4,191,2,0,0,0,technical,low,1
CLOUTIER,0.83,0.85,4,261,3,0,0,0,technical,low,1
MCKEEVER,0.19,0.52,5,200,5,0,0,0,technical,low,1
MCCURRY,0.55,0.93,4,239,4,0,0,0,management,low,1
GRAZIANO,0.6,0.65,4,160,2,0,0,0,IT,low,1
HEFLIN,0.62,0.71,3,177,3,1,0,0,IT,low,1
GARMAN,0.65,0.55,5,215,2,0,0,0,IT,low,1
ISAACSON,0.4,0.48,4,97,2,0,0,0,IT,low,1
MCREYNOLDS,0.82,0.78,5,231,2,1,0,0,IT,low,1
STROUP,0.75,0.69,2,257,2,1,0,0,product_mng,low,1
MEISTER,0.83,0.53,3,232,3,1,0,0,product_mng,low,1
EVERSON,0.77,0.78,4,212,3,0,0,0,product_mng,low,1
MCEWEN,0.59,0.98,4,198,3,0,0,0,product_mng,low,1
HALSEY,0.8,0.79,5,240,4,0,0,0,IT,medium,2
SPARKMAN,0.84,0.55,3,242,3,0,0,0,RandD,medium,2
YAGER,0.88,0.71,4,250,3,0,0,0,RandD,medium,2
BUCHER,0.37,0.9,3,229,6,0,0,0,RandD,medium,2
BERRYMAN,0.88,0.66,4,133,2,0,0,0,RandD,medium,2
DERR,0.69,0.85,3,200,2,0,0,0,RandD,medium,2
JESTER,0.54,0.49,2,155,2,1,0,0,marketing,medium,2
MICKELSON,0.76,0.57,5,139,4,0,0,0,sales,medium,2
SAYERS,0.51,0.58,4,272,3,0,0,0,accounting,medium,2
WHITEMAN,0.16,0.52,3,100,4,0,0,0,support,medium,2
RIORDAN,0.65,0.6,5,160,3,0,0,0,technical,medium,2
MCINNIS,0.54,0.81,5,195,4,0,0,0,management,medium,2
JOSE,0.66,0.68,4,152,3,0,0,0,marketing,high,3
GOOLSBY,0.95,0.65,5,182,3,0,0,0,marketing,low,1
STIDHAM,0.83,0.57,3,137,2,0,0,0,marketing,medium,2
DONLEY,0.98,0.84,4,182,3,0,0,0,sales,medium,2
STALLWORTH,0.72,0.72,3,217,2,0,0,0,sales,medium,2
JOHNSEN,0.71,0.62,4,192,4,0,0,0,sales,medium,2
FRANKE,0.36,0.65,3,116,2,1,0,0,sales,low,1
SILVERS,0.55,0.65,4,170,4,0,0,0,sales,low,1
REITZ,0.64,0.52,3,223,3,0,0,0,sales,low,1
NATHAN,0.62,0.57,3,174,2,0,0,0,sales,low,1
BROGAN,1,0.95,3,193,6,0,0,0,sales,low,1
CARDOSO,0.91,0.91,6,167,2,1,0,0,sales,low,1
LINVILLE,0.81,0.67,4,225,3,0,0,0,sales,low,1
BAPTISTE,0.71,0.92,4,248,3,1,0,0,sales,low,1
GORSKI,0.97,0.74,3,104,5,0,0,0,sales,low,1
REY,0.75,0.86,6,148,4,0,0,0,sales,low,1
HAZEN,0.68,1,3,148,4,1,0,0,sales,low,1
DAMON,0.87,0.68,5,187,3,0,0,0,sales,low,1
SHORES,0.96,0.57,3,151,2,0,0,0,sales,low,1
BOLING,0.41,0.86,6,215,5,0,0,0,sales,low,1
JABLONSKI,0.81,0.61,4,142,4,0,0,0,sales,low,1
LEMIEUX,0.68,1,6,258,5,0,0,0,sales,low,1
HECHT,0.63,0.56,4,228,3,0,0,0,accounting,low,1
DONG,0.6,0.84,2,221,3,0,0,0,accounting,low,1
LANGLOIS,0.66,0.97,3,263,3,0,0,0,accounting,medium,2
BURROW,0.69,0.82,4,273,4,0,0,0,hr,medium,2
HERNANDES,0.23,0.37,3,247,4,0,0,0,hr,medium,2
PICHARDO,0.52,0.63,3,225,3,0,0,0,hr,medium,2
MCDEVITT,0.65,0.86,4,269,2,1,0,0,hr,medium,2
STILLWELL,0.78,0.4,6,174,3,0,0,0,technical,medium,2
SAVOY,0.6,0.65,5,201,2,0,0,0,technical,medium,2
LEW,0.9,0.62,3,254,3,0,0,0,technical,medium,2
TEIXEIRA,0.59,0.95,5,254,2,0,0,0,technical,medium,2
MATHESON,0.89,0.78,3,185,2,1,0,0,technical,medium,2
HILDRETH,0.96,0.85,4,200,4,0,0,0,technical,medium,2
WARFIELD,0.68,0.76,3,190,3,1,0,0,technical,medium,2
TILLER,0.52,0.72,2,160,2,0,0,0,technical,high,3
HOGG,0.68,0.94,3,264,2,0,0,0,technical,low,1
UNRUH,0.6,0.59,3,172,3,0,0,0,technical,medium,2
RUDY,0.28,0.83,5,279,4,0,0,0,technical,medium,2
BRISTOL,0.98,0.54,5,260,3,0,0,0,support,medium,2
MATIAS,0.67,0.52,4,262,2,0,0,0,support,medium,2
BUXTON,0.86,0.6,5,134,2,1,0,0,support,low,1
AMBRIZ,0.83,0.9,3,195,3,0,0,0,support,low,1
CHIANG,0.79,0.86,3,139,3,0,0,0,support,low,1
POMEROY,0.54,0.86,4,205,5,0,0,0,support,low,1
POGUE,0.51,0.86,5,212,2,0,0,0,support,low,1
HAMMOCK,0.75,0.65,4,148,2,0,0,0,support,low,1
BETHEL,0.51,0.67,4,228,3,0,0,0,support,low,1
MIGUEL,0.73,0.74,5,230,3,0,0,0,support,low,1
CASSELL,0.17,0.4,4,286,3,0,0,0,support,low,1
TOWNS,0.88,0.59,4,142,3,0,0,0,technical,low,1
BUNKER,0.76,0.79,3,161,3,0,0,0,technical,low,1
MCMICHAEL,0.29,0.77,3,152,3,1,0,0,technical,low,1
KRESS,0.62,0.97,4,266,3,0,0,0,management,low,1
WHITEHURST,0.5,0.85,2,143,3,0,0,0,IT,low,1
NEWLAND,0.16,0.65,5,165,3,0,0,0,IT,low,1
FAZIO,0.18,0.99,4,204,6,0,0,0,IT,low,1
BATTEN,0.86,0.68,4,170,2,0,0,0,IT,low,1
CALVILLO,0.68,0.52,5,203,3,0,0,0,IT,low,1
WALLEN,0.68,0.85,3,199,3,0,0,0,product_mng,low,1
TURNEY,0.89,0.78,4,223,3,0,0,0,product_mng,low,1
SPARROW,0.86,0.88,4,220,2,0,0,0,product_mng,low,1
LUNG,0.43,0.41,4,190,3,0,0,0,product_mng,medium,2
STEADMAN,0.85,0.58,4,143,6,1,0,0,IT,medium,2
BATTLES,0.94,0.8,5,111,4,0,0,1,RandD,medium,2
BERLIN,0.58,0.71,4,145,3,1,0,1,RandD,medium,2
LINDGREN,0.43,0.6,3,138,3,0,0,1,RandD,medium,2
MCKEON,0.72,0.49,3,203,3,0,0,1,RandD,medium,2
LUCKETT,0.95,0.96,5,175,3,1,0,1,RandD,medium,2
SPRADLIN,0.35,0.67,3,119,3,0,0,1,marketing,medium,2
SHERRY,0.77,0.79,3,157,3,0,0,1,sales,medium,2
TIMMERMAN,0.74,0.7,5,135,2,0,0,1,accounting,medium,2
UTLEY,0.5,0.6,4,200,2,0,0,1,support,medium,2
BEALE,0.87,0.56,4,121,2,0,0,1,technical,medium,2
DRIGGERS,0.55,0.48,3,162,3,0,0,1,management,high,3
HINTZ,0.8,0.65,3,135,3,0,0,1,marketing,low,1
PELLEGRINO,0.49,0.52,4,183,2,0,0,1,marketing,medium,2
HAZEL,0.54,0.92,4,228,3,0,0,1,marketing,medium,2
SPELLMAN,0.21,0.87,4,148,5,0,0,0,sales,medium,2
GRIM,0.77,0.77,3,219,2,0,0,0,sales,medium,2
DESMOND,0.53,0.73,4,147,3,0,0,0,sales,low,1
BOREN,0.89,0.49,5,165,6,0,0,0,sales,low,1
STATEN,0.25,0.59,4,218,3,1,0,0,sales,low,1
SCHLEGEL,0.53,0.59,3,231,2,0,0,0,sales,low,1
MAYA,0.44,0.45,2,124,3,0,0,0,sales,low,1
JOHNSTONE,0.7,0.44,2,131,2,0,0,0,sales,low,1
HARWELL,0.54,0.76,3,199,4,0,0,0,sales,low,1
PINSON,0.9,0.56,3,220,3,0,0,0,sales,low,1
SPOONER,0.69,0.8,5,215,3,0,0,0,sales,low,1
BARRETO,0.78,0.59,4,180,3,0,0,0,sales,low,1
CANDELARIA,0.91,0.49,6,272,6,0,0,0,sales,low,1
HAMMETT,0.92,0.61,2,228,2,0,0,0,sales,low,1
SESSIONS,0.96,0.88,3,168,2,0,0,0,sales,low,1
MCKEOWN,0.8,0.77,4,205,2,0,0,0,sales,low,1
MCCOOL,0.52,0.67,3,244,3,0,0,0,sales,low,1
GILSON,0.52,0.97,3,185,2,0,0,0,sales,low,1
KNUDSON,0.93,0.96,5,135,3,1,0,0,sales,low,1
IRISH,0.89,0.9,4,160,2,0,0,0,accounting,low,1
SPRUILL,0.83,0.61,4,262,4,0,0,0,accounting,low,1
KLING,0.7,0.84,6,225,6,0,0,0,accounting,low,1
GERLACH,0.89,0.74,4,174,2,0,0,0,hr,low,1
CARNAHAN,0.21,0.37,6,266,3,0,0,1,hr,medium,2
MARKLEY,0.67,0.78,4,241,4,0,0,1,hr,medium,2
LAPORTE,0.73,0.97,3,245,2,0,0,1,hr,medium,2
FLANIGAN,0.85,0.51,3,261,4,0,0,1,technical,medium,2
SPIRES,0.54,0.85,4,157,3,0,0,1,technical,medium,2
CUSHMAN,0.74,0.94,3,286,6,0,0,1,technical,medium,2
PLANTE,0.71,0.65,4,263,2,1,0,1,technical,medium,2
SCHLOSSER,0.76,0.52,2,229,3,0,0,1,technical,medium,2
SACHS,0.85,0.5,4,159,2,0,0,1,technical,medium,2
JAMIESON,0.82,0.89,4,196,3,0,0,1,technical,medium,2
HORNSBY,0.71,0.79,4,133,3,0,0,1,technical,medium,2
ARMSTEAD,0.79,0.65,5,228,3,0,0,1,technical,medium,2
MADERA,0.86,0.56,4,247,3,0,0,1,technical,high,3
KREMER,0.9,0.78,5,215,3,0,0,1,technical,low,1
THORNBURG,0.65,0.8,6,233,3,1,0,1,support,medium,2
BRILEY,0.53,0.74,5,237,2,0,0,1,support,medium,2
GARRIS,0.51,0.91,4,269,5,0,0,1,support,medium,2
JORGENSON,1,0.76,6,246,3,1,0,1,support,medium,2
MOORMAN,0.92,0.82,4,168,3,0,0,1,support,low,1
VUONG,1,0.59,3,168,3,0,0,1,support,low,1
ARD,0.23,0.67,4,163,5,0,0,1,support,low,1
IRONS,0.52,0.77,3,142,2,0,0,1,support,low,1
FIEDLER,0.8,0.83,4,183,2,1,0,1,support,low,1
JACKMAN,0.59,0.72,4,264,3,0,0,0,support,low,1
KUEHN,0.75,0.55,2,184,2,0,0,0,support,low,1
JENKS,0.99,0.58,4,138,3,0,0,0,technical,low,1
MOSBY,0.57,0.76,3,195,3,0,0,0,technical,medium,2
BRISTOW,0.87,0.95,4,251,3,0,0,0,technical,medium,2
ALDANA,0.52,0.47,3,108,5,0,0,0,management,medium,2
MACLEAN,0.57,0.9,3,144,2,0,0,0,IT,medium,2
FREUND,0.32,0.77,6,112,4,0,0,0,IT,medium,2
CREIGHTON,0.66,0.81,2,201,3,0,0,0,IT,medium,2
SMOTHERS,0.53,0.8,4,204,3,0,0,0,IT,medium,2
MELSON,0.55,0.62,5,226,3,0,0,0,IT,medium,2
LUNDGREN,0.66,0.9,3,217,4,0,0,0,product_mng,medium,2
USHER,0.69,0.92,4,149,2,0,0,0,product_mng,medium,2
DONATO,0.67,0.99,5,237,3,0,0,0,product_mng,medium,2
THORNHILL,0.75,0.37,3,256,3,0,0,0,product_mng,medium,2
LOWMAN,0.7,0.98,4,194,2,0,0,0,IT,medium,2
MARIANO,0.71,0.74,3,202,2,0,0,0,RandD,medium,2
BUTTON,0.97,0.6,5,133,2,0,0,0,RandD,medium,2
MCBEE,0.5,0.48,3,246,3,0,0,0,RandD,medium,2
WICKHAM,0.34,0.92,3,206,3,0,0,0,RandD,medium,2
CUPP,0.67,0.74,3,204,3,0,0,0,RandD,medium,2
DESTEFANO,0.78,0.98,4,157,3,0,0,0,marketing,medium,2
NUTT,0.52,0.91,4,187,2,0,0,0,sales,medium,2
RAMBO,0.91,0.51,2,211,2,0,0,0,accounting,medium,2
VOIGT,0.79,0.92,3,204,3,0,0,0,support,medium,2
TALBOTT,0.83,0.53,5,182,2,1,0,0,technical,medium,2
SAXON,0.74,0.76,3,244,3,0,0,0,management,medium,2
CEDILLO,0.77,0.97,3,184,3,1,0,0,marketing,medium,2
MATTISON,0.49,0.71,2,117,3,0,0,0,marketing,high,3
SPEED,0.94,0.89,3,230,3,1,0,0,marketing,high,3
REISS,0.99,0.91,3,241,2,0,0,0,sales,high,3
NULL,0.69,0.84,3,227,3,1,0,0,sales,high,3
WHITTLE,0.88,0.59,5,147,4,0,0,0,sales,high,3
WESTPHAL,0.89,0.9,3,240,3,0,0,0,sales,high,3
BERNHARDT,0.8,0.58,4,238,2,0,0,0,sales,high,3
BUSSEY,0.22,0.89,4,262,4,0,0,0,sales,high,3
BOATWRIGHT,0.87,0.83,4,215,2,0,0,0,sales,high,3
ROJO,0.66,0.66,3,211,4,0,0,0,sales,high,3
EDEN,0.9,0.68,3,156,3,1,0,0,sales,high,3
CRITES,0.95,0.54,4,180,5,0,0,0,sales,high,3
PLACE,0.49,0.56,4,260,6,0,0,0,sales,low,1
HE,0.71,0.68,4,228,2,0,0,0,sales,low,1
LAROSE,0.2,0.96,2,249,3,0,0,0,sales,low,1
CHAVES,0.95,0.64,3,242,5,1,0,0,sales,low,1
THAMES,0.68,0.8,2,254,2,1,0,0,sales,low,1
HOCH,0.93,0.68,3,272,2,1,0,0,sales,low,1
KNOTTS,0.85,0.57,5,210,3,0,0,0,sales,low,1
SIMONE,0.82,0.68,3,140,2,0,0,0,sales,low,1
BINKLEY,0.87,0.42,5,252,5,0,0,0,sales,low,1
PETTIS,0.88,0.84,3,266,3,0,0,0,accounting,low,1
MOYE,0.98,0.79,4,138,3,0,0,0,accounting,low,1
KOESTER,0.89,0.98,3,220,3,0,0,0,accounting,low,1
NAPOLITANO,0.92,0.51,5,214,3,0,0,0,hr,low,1
SASSER,0.48,0.6,2,121,5,0,0,0,hr,low,1
HEFFNER,0.67,0.49,4,195,3,0,0,0,hr,low,1
JESSUP,0.84,0.55,3,135,3,0,0,0,hr,medium,2
AGUIAR,0.97,0.78,4,261,2,0,0,0,technical,medium,2
OGRADY,0.65,0.53,5,205,3,1,0,0,technical,medium,2
WORTH,0.79,0.87,5,240,2,1,0,0,technical,medium,2
PIPPIN,0.75,0.75,2,141,4,0,0,0,technical,medium,2
WHITMIRE,0.69,0.64,4,200,3,0,0,0,technical,medium,2
SHIVELY,0.85,0.6,4,257,3,0,0,0,technical,medium,2
WELBORN,0.34,0.41,2,141,3,0,0,0,technical,medium,2
RUTTER,0.97,0.68,3,185,2,0,0,0,technical,medium,2
CEDENO,0.39,0.99,6,235,6,0,0,0,technical,medium,2
MCDOUGAL,0.54,0.81,4,264,4,0,0,0,technical,medium,2
ANGELL,0.78,0.67,4,260,3,0,0,0,technical,medium,2
SACCO,0.49,0.79,4,158,3,0,0,0,support,high,3
HAILEY,0.17,0.83,6,195,5,0,0,0,support,high,3
NEEL,0.98,0.81,3,180,2,1,0,0,support,high,3
ROHDE,0.9,1,2,114,5,0,0,0,support,high,3
POINTER,0.24,0.89,5,228,4,1,0,0,support,high,3
PANIAGUA,0.92,0.79,5,243,3,1,0,0,support,high,3
HOLLOMAN,0.36,0.72,3,179,3,0,0,0,support,high,3
STROTHER,0.19,0.76,2,158,3,0,0,0,support,high,3
GUFFEY,0.75,0.76,4,254,4,0,0,0,support,low,1
FENNER,0.91,0.81,3,220,3,1,0,0,support,low,1
SHANE,0.72,0.95,5,171,3,0,0,0,support,low,1
HUNTINGTON,0.62,0.64,4,142,2,0,0,0,technical,low,1
YUEN,0.97,0.75,3,241,2,0,0,0,technical,low,1
MARTINI,0.69,0.64,3,275,3,0,0,0,technical,low,1
GOSNELL,0.98,0.56,3,157,2,0,0,0,management,low,1
LOVING,0.62,0.53,5,169,3,0,0,0,IT,low,1
